,title,rating,date_of_stay,review,resort_name
10,SCAM!! DO NOT GET THIS VILLA UNDER ANY AND ALL CIRCUMSTANCES!!!!,10,October 2022,"Hello folks!

I have the dishonor of presenting the WORST GODFORSAKEN VILLA ON GOD’S GREEN EARTH!!!

I arrived for an anniversary with my girlfriend. Lo and behold, this little-more-than-an-outhouse “villa” not only didn’t look like it’s photos on Agoda (never knew villas could catfish too), the place was absolutely filthy!

Floors covered in dust, rooms infested with mosquitoes, BROWN WATER in the tub with, brown dirty towels and a private pool that was more like a cesspool.

On top of that, after complaining about all of this to the goddamn manager, he expected us to stay in that malarial death-trap for one night before getting us a new one.

How’s that for service recovery folks?

Oh wait, but that’s not all! When asked to refund me, this worthless establishment and the people working there refused to do the decent thing of giving me back my money over an issue THEY CAUSED!

On top of that, they caused me to spend more money than I intended too because we had to get a new hotel.

Worst of all was how my girlfriend had to go through this nightmare on what was supposed to be a special holiday.

To their very very limited credit, they offered me a new room. But that was a whole 24 hours after I walked out.

In short:

THIS PLACE AND IT’S PEOPLE ARE AN APOCALYPTIC JOKW! IF YOU VALUE YOUR SAFETY, SANITY AND WALLET, AVOID THIS PLACE AT ALL COSTS!!!!!

A BACKPACKER’S INN IS BETTER THAN THIS!!!

PS: The people who own this place need to have the stupid slapped out of them. They deserve none of their 4 stars.

PPS: AGODA is about as useless as trying to put out a fire with gasoline in this situation. The moment the s*** hits the fan, it’s “we tried our best but it’s out of our hands”. They really don’t care about you as a customer. Trust me, when you go with Agoda, on if the biggest travel e-commerce sites in the world, you’re on your own after they take your money.",Bali Rich Luxury Villa
11,Terrible experience,10,September 2022,"Unfortunately, there is not one good thing I can say about our stay. We left the next morning. There was not a clean sheet in the villa, nor was there a fridge. The outdoor area was covered in cigarettes and the indoor area was run down, dirty, and even came with some left over chicken wings on the floor by the bed and some friendly silverfish in the bed on the very yellow, stained bed sheet. The property did not have a restaurant or other amenities as stated and we were not informed of this prior to our stay, Despite this, they were lovely enough to keep our full payment and not offer a different villa or refund.",Bali Rich Luxury Villa
12,DO NOT STAY HERE,10,July 2022,"DO NOT STAY HERE! It is nothing like the website - it is disgusting, dirty and unhygienic.
Imagine getting off a flight going to your 2 bedroom villa to find both rooms have dirty sheets with stains, hair and a face mask, the bathrooms are mouldy, tap doesn't work, the cupboard is covered in ants, the other room has a strong paint smell and the owner won't refund you.
I urge everyone to avoid this place and report them. I am happy to send pictures to prove it. So disgusting.
I have reached out to the owner (who lives in Jakarta) for a refund three times and he won't provide it.",Bali Rich Luxury Villa
13,DO NOT STAY HERE - SEE PHOTOS,10,April 2022,"DO NOT STAY HERE. I do not say this lightly. The photos are a scam and you will not get what you pay for. See photos.

Everything was in disrepair. Everything was dirty. Towels, sheets, toilet, bath. See photos. No exaggeration.

No chance of refund. This place is a scam. Beware",Bali Rich Luxury Villa
14,Cheap private villa in Seminyak,40,June 2021,"All staff very quick response and very helpful but need improvement regarding cleaness in this villa but overall this is the best choice if you want to stay longer in Seminyak Bali because the price is cheaper compare with the other villa with the same facility,,this is a large villa with private pool and kitchen stuff,this villa provide 1 bedroom and 2 bedroom,,,the location is strategic,you can find food street,shop and mall closer with this villa only walking a few minutes,,also this villa provide parking area for car and motorcycle and easy access going to this villa because location close by main road,,,the last and most important is cheaper,you can save your budget if you choose to stay in here 😁",Bali Rich Luxury Villa
15,Disappointed and out of pocket..,10,April 2020,"Really disapointed with our experience with Bali Rich Villa. Having contacted them in Feb before our booking in April, we were told that our booking could not be refunded or credited even during a global pandemic. As we had paid for 8 nights in advance, this was extremly disappointing that the property was unwilling to make any arrangements or be flexible with this booking. We were really looking forward to staying here during our first Bali holiday. Safe to say that we will not be using this property for any future bookings.",Bali Rich Luxury Villa
16,Excellent,50,January 2020,"My wife and I stayed here for 8 nights it was truly amazing , the Villa and private pool were beautiful it was quiet the breakfast was great and the staff were super friendly and helpful, a small supermarket about 4 doors down the road. A safe money exchange about 6 doors up the road and a $3.00 cab ride into Kuta for some amazing restaurants and bars. We will certainly stay here again on our next trip to Bali. Andrew and Jennifer",Bali Rich Luxury Villa
17,Breakfast option is limited to choice of one and it's so pathetic,10,December 2019,"Hi,

We are currently staying at this hotel and when we went for the breakfast, we were being told that out of 10 options we can just select one which generally had omelette or French toast or cereal, we can just choose one. We are feeling very cheated as generally breakfast is not supposed to be limited to choice of one.

This management of breakfast is pathetic and generally pathetic. Please don't book this hotel or you will end up eating only omlette even after paying so much.

Thanks
Rohit",Bali Rich Luxury Villa
18,Luxury at a backpacker price!,50,November 2019,"The week I spent at Bali Rich was just that, rich. Rich with luxury, rich with tropical oasis, rich with great service and then they went and delivered a birthday cake and sang me happy birthday!
This little piece of paradise met all of my expectations and happy hour cocktails are great. If you are looking for a friendly stay just a stones throw from the bustle of Seminyak, then you could go a long way to find something that would lack the atmosphere created by these wonderfully happy staff.",Bali Rich Luxury Villa
19,Fabulous stay!,50,October 2019,"My husband and I stayed here for 23 days in a one bedroom deluxe villa. What a stay !
Our first night there was an issue which the staff were very quick to rectify.
The villa itself is amazing with a large bedroom and a really spacious bathroom with a bath and a shower that can have the door opened while you shower giving you an outside shower feel. There is plenty of storage space so it was great to unpack and have everything away.
The pool is fantastic. Much bigger than a plunge pool and definately don’t have to worry about privacy as there is a huge fence that you cannot see over.
The location of the villas itself is on the other side of Sunset Rd and was abit worried about where it was. No need to worry. Crossing Sunset Rd to get into Seminyak was easy and if you dont want to walk, the staff would call a cab for you. There is also a supermarket on the corner of Sunset Rd which was really convenient.
Mertanadi Street has some great places to eat and nice and close if you don’t want to go to far to eat.
Lastly the staff are wonderful here. They always greet you with a smile and always go out of their way to try and help you.
Thank you for a fantastic stay.",Bali Rich Luxury Villa
20,"Okay, but far from 'Luxury'",30,October 2019,"We booked a one week stay at Bali Rich in a 'deluxe' room. Upon arrival late at night, we were kindly greeted by welcoming staff and walked down the pathway to the villa at the very back. The distance didn't bother us, but we were a little underwhelmed at the state of the room. There was dirty mirrors, lights not working, stains on the walls, a dirty pool and dated furniture. To add to all this, the (extremely noisy) Air Conditioners hadn't been turned on, and the villa was oppressively hot (keep in mind it was late at night, so we were pretty keen to get to bed).
The next morning, my partner asked if there was any better rooms available, as the one we were given also didn't match the photo online. The staff kindly obliged, and moved us to a much nicer, bigger villa with a much better floorplan and larger pool. The manager kindly came past and double checked everything was ok with the new room, and was very concerned with the comfort of our stay.
Overall, I'd summarise by saying Bali Rich villas are definitely not luxury and are in desperate need of a major renovation. The one saving grace though, is the staff. You're always greeted by a smile and a hello, and they helped us whenever we needed it. It's just such a pity the same isn't invested in the state of the villas.",Bali Rich Luxury Villa
21,Ms,50,October 2019,"Everything was fabulous! Clean, roomy, comfortable accommodation with a private pool. It is quiet and well located with only a $A5 taxi ride or 20 minute walk to central Seminyak and beaches.So incredibly restful. The staff are very pleasant and helpful without being intrusive. We would come again.",Bali Rich Luxury Villa
22,We didn't want to leave!,40,August 2019,"We absolutely loved our stay here! We had the same (2 bdrm) villa as the terrible review below and yes, we did wake up to bat poo on the outside lounger and some leaking from the bidet but every morning the staff would come and clean it, so no worries! We loved the staff, the location, the villa, the tv, the pool, the service and the food - one day we ordered too much (they have an extensive menu!) and when the staff came to clear up and saw that we'd left some food they were really concerned that we hadn't liked it - we had to convince them that we'd loved it all but had just been greedy! :) We'll definitely be back!",Bali Rich Luxury Villa
23,Amazing rooms,40,February 2019,This hotel is perfect choice for honeymoon couples. Their rooms are just amazing with private pool. We booked a villa with private pool which was really stunning. Their rooms are best for quality time. They serve breakfast in your room.,Bali Rich Luxury Villa
24,Honeymoon,40,August 2019,"We stayed in Bali rich villas for a few nights on our honeymoon before we moved on to nusa dua, the villa is in a good location about 10 min walk from bars and restaurants, 3 min walk from naughty Niro’s which is no1 on trip advisor in seminyak, the villa itself was a brilliant size and pool was perfect, it needs a bit of tlc some paintwork new netting etc,
The breakfast was lovely and a good selection, staff friendly and very helpful: would stay again",Bali Rich Luxury Villa
25,False advertising,10,August 2019,"DO NOT stay at this hotel. We left after 2 days as we couldn't stand it anymore. It is disgustingly filthy and old. It is most definitely not a 4 star hotel as advertised. Scraping to be a 3 star at the most.
Sheets and towels were all stained with brown and grey. Toilet area was leaking water and was not fixed even after asking. Animal waste was all over the living area outside so there was no where to sit except the mosquito ridden bedroom as the bench was also broken.
The aircon remote didn’t work so we froze the first night there. Fridge was disgusting and had dirt and hair in it.
Villa was covered in rust, mould and peeling paint.

Horrible hotel and giving Bali a bad name.

Staff were nice however who ever is managing this hotel needs to shut it down, redo it completely and then reopen it.
It is not fit for tourists.

There are much cleaner and nicer places to stay for less money than Bali Rich Luxury Villa.
This villa is not luxury at all.",Bali Rich Luxury Villa
26,Amazing staff,50,August 2019,"Our first time to Bali was a bit of a culture shock from the airport to our accommodation. Once we arrived at the villas, we were more at ease.
There was security at the front gate (appears to be during the day until late at night). The most friendly, polite and accommodating people greeted us at check-in and showed us to our one bedroom villa. The room and pool were perfectly clean. Unfortunately the room we were issued didn't have a sofa bed as advertised however the beds were insanely huge. Other than that, our stay was perfect. I must admit I didn't have the highest of expectations due to reading previous reviews, but Bali Rich did not disappoint.
One thing I will mention, it is very quiet & peaceful so If you're looking to interact with others and meet new people, you're better off elsewhere. These villas would be most suited for couples or families that are wanting to be away from busy Seminyak - in saying that, it's only a 15 min walk to the main streets. The villas also provide a complimentary shuttle around the Seminyak region.
Lastly, do yourself a favour and eat from their restaurant.
Not many people appeared to during our visit (unless they ordered room service) but they had the best satay, hands down.",Bali Rich Luxury Villa
27,Don't Bother!,10,July 2019,"We stayed here for 2 nights end of July and if we hadn't have prepaid the whole stay we would have changed hotels!

The villas are just disgustingly dirty! The pillows and bedsheets were so stained I felt disgusted and wanted to throw up. Housekeeping were called to come change them and upon telling staff member that it was gross, her response was 'ok'. Not a sorry or apology in sight.

I know this is not a luxury hotel but at the bare minimum clean unstained bed linen and pillows should be provided. There's no way housekeeping cannot notice this when cleaning rooms. It shows a complete lack of regard for guests and so unhygienic. The towels provided were so stained too, it was ridiculous.
The mosquito net around the bed was so stained, even the part above the bed. See attached photos for proof of stains.

Upon checkout they don't even bother asking how was your stay, as I'm sure they know this is a terrible place!

If you're thinking about staying at this place, please don't! All the bad reviews are very much true.",Bali Rich Luxury Villa
28,"Great location, friendly staff",40,July 2019,"Upon arriving the staff were absolutely lovely, greeting us with beautiful smiles & a nice cool drink, they made sure we were shown around the Villa before we settled in for our 10 day stay.
The Villa was comfortable with everything we needed, we loved waking up to the view of the pool & garden.
The courtesy vehicle offered came in handy on hot days when we needed to go somewhere & didn’t want to walk.
The Spa was lovely although some relaxing music would have been nice.
Overall we had a lovely stay but feel that there were some low points & for $180 a night we expected a bit more.
The Villa could do with some maintenance, the step tiles in the pool are broken & could easily injure someone.
The Linen, towels & Mosquito Net over the bed need to be changed as they are stained & grey in colour instead of white.
The Spa in the room needs resurfacing, as it looks dirty & worn, we felt it looked unclean so never used it which was upsetting.
The furniture in the Villa & Pool side are well worn & stained, which is unsightly.
The Hairdryer in the bathroom is melted on one side & I was hesitant to use it.
Again, for $180 a night we expected a lot more.",Bali Rich Luxury Villa
29,Excellent Villas very friendly staff and Great Value for Money !!!,50,July 2019,"Very lovely villas, excellent very friendly staff nice villas with large pool and gardens very spacious and relaxing and represent excellent value for money
I would highly recommend these villas very nice large pool, nice garden, very clean, friendly and helpful staff nothing to much trouble nice breakfast every morning and they are excellent value for money",Bali Rich Luxury Villa
30,Loved our stay,40,June 2019,My family and I had wonderful time at Bali Rich. The villa was excellent value. Beautiful rooms and surrounds. Some small maintenance issues - but were attended to promptly by the outstanding and super friendly staff. Villa is very well located. Close to great food / shopping options... and local beaches. We especially enjoyed staying in and lounging by the pool. Would definitely come again!!,Bali Rich Luxury Villa
