,title,rating,date_of_stay,review,resort_name
13,Thanx for upgrade my room,40,December 2018,Located 10 minutes walk from the beach. The hotel upgrade my room to junior suite. Thanx for that. Breakfast is good enough. Nice pool for my kiddos. Modern furniture with ricefield view from my room.,Paragon Hotel Seminyak
14,Dated and shabby,20,November 2019,"Stayed here for 10days on our first trip to Bali. Cannot fault the staff they were lovely ,cheerful, friendly and always willing to help. Room was basic and to be honest furniture had seen better days. Bathroom was basic and again needed refurb as even the tap in the sink was rusted. The tiles/ grout dirty in places and the bathroom blind was ragged and required replaced. Balcony had no chairs so couldnt sit out in an evening. Was a fridge and kettle in room with daily bottles of water supplied.sometomes the smell of sewage from the drains was so strong I had to hold my breathe to get past or would have wretched. The pool area was nice enough and fairly quiet, however never saw any pool treatment being carried out. Breakfast was not that good and to be honest only had twice in 10 days. Bar ran out of beer on our last night poor show. Hotel is not near anything and at least a 10 Mon walk to beach or to restaurants/bars. We lived Bali but wouldn't return to this hotel. It's only saving grace is the lovely staff",Paragon Hotel Seminyak
15,Holiday,50,November 2019,"The most helpful and lovely staff!
Videl is a amazing person also Ayu, Dewi, Setana, Purna, Widi amazing profissionais! I will come back to this place for sure and also I do strong recomend this wonderful place! I would give more stars 🌟",Paragon Hotel Seminyak
16,Worst Hotel,10,October 2019,"This is the worst hotel I've ever stayed in. The room was very shabby. We had to ask for coat hangers, glasses and extra pillows. No spoons, handtowels or chairs on the balcony and no rack to hang washing. The air conditioner dripped water.
Breakfast was substandard and the toaster didn't work.
The location is a long way from anywhere and not convenient for shopping and dining away from the hotel.
There were bus loads of rude, noisy disrespectful Chinese and Indians every day, smoking in the dining room.
Certainly nowhere near 4 stars, more comparable to a backpackers accommodation and definitely not recommended.",Paragon Hotel Seminyak
17,In quite area,30,September 2019,"I actually won 5 nights accomodation at the Pragon Seminyak upon arriving I asked to have my room upgraded as I had already read thing on trip advisor so we upgraded to the junior suite lucky we did as the other room was small the most of the staff here can be very nice but some don’t know how to smile or communicate with you in a friendly manner so I found this difficult to the ones that were great with there interaction with me I say job well done to the ones that couldn’t or didn’t want to understand take some training courses learn how to treat customers a bit more nicer even a smile sometimes would have improved my experience.The pool was my highlight, breakfast was just not great at all the coffee was bad I ended up going to the local 7 eleven and buying coffee $1.oo aud a cup it had the grounds in a bag inside and sugar all sealed you just add hot water and wait for the coffee ground to settle taste fine better than the breakfast dripper cofeee or the instant ones in the room would I stay here again maybe but not if I keep reading the same reviews",Paragon Hotel Seminyak
18,Good service and nice staff,50,September 2019,"Very comfy stay and friendly staff as always, been here two times for business trip, delicious breakfast buffet with local and western delicacies, shower was hot and water pressure stong(very important to me as I love hot showers)",Paragon Hotel Seminyak
19,Absolutely disgusting. Do Not Stay Here,10,September 2019,"The first night we stayed here was absolutely disgusting and then our friends arrived the next day and that was worse for them. First time in Bali and they have been turned off coming again. But never mind that our next part of our stayst the same place but different room was just as bad.

Staff giggling behind our backs and not completing task at hand. Rooms, well where do I start. Cleaning staff need to be shown what health and hygiene is.

Mold on tiles in the shower, on floors and black mold (which is bad for your health incase you don’t know) on all curtains.
In a nutshell disgusting will never stay here again. How did they get a four star rating.",Paragon Hotel Seminyak
20,Horrible Horrible Horrible,10,September 2019,"The Paragon hotel in Bali was disturbingly bad (photo’s attached) what doesn’t show in the photo’s is the stench of raw sewage which was every where at the Paragon, nor does it show that 3 out of the 5 days that we were there our room was not made up until well into the afternoon 4.30pm, when we asked for the room to be made they “forgot” to leave towels, the security deadlock on the door was broken and useless for the purpose intended for,

Now to the photo’s; Faeces on the toilet roll holder, Mold all over the curtains and blinds, Dirty towels left for our use, dirty bedding,",Paragon Hotel Seminyak
21,Don’t stay here!,10,September 2019,"I have traveled quite a bit and this is by far the worst place I have ever stayed. I do not have enough room to write all that was wrong so I will list it.
The mircrowave wouldn’t work
Mould in the shower, along the walls in our room, on the bathroom curtains, along the shower door handle, on the shower head, and more
Our shower flooded every time we used it, flooding the entire bathroom
We had to request for towels EVERY DAY. They would take our dirty towels that we had hanging up but would not replace them.
The bath plug would not work
The hair dryer did not work
The SMELLS OH GOD THE SMELLS! The water in our shower was horrific, the smell of sewerage filled our bathroom as soon as we turned the shower on, the smell of the corridor from the rooms to the reception was horrendous. We had to hold our breath walking through every time. I actually gagged the first time walking through.
The driveway was just stupid. It was basically paved with chunks of cement slopped down on top to make the most uneven, unpractical driveway ever.
The breakfast was horrible, they offered their local cuisine which okay yeah but if you’re going to offer chicken sausages, at least make them look like sausages. The two types of cereal that they offered were both stale. The milk that was left in a jar infront of the stale cereal was warm. They did not offer lunch or dinner service but you were able to pay and order something to your room that turned up almost cold in cling wrap. We spent our mornings down the road at an amazing bakery/cafe called Livingston’s! I would highly recommend them!
The staff hardly understood us most of the time, they spoke minimal broken English. There was one man who I didn’t catch his name that was by far the best at speaking English and he was lovely in trying his best to help us!

In conclusion, do, not, stay, here!!! Do not be sucked in by the low price because it is not even worth $30 a night!!!",Paragon Hotel Seminyak
22,Birthday Dinner💘💘,50,August 2019,"Start from searching all the accomodation in seminyak looking for a special candle light dinner, well i choose Paragoon hotel. Sentana (fb staff) is really patient and helpfull to organize all my request start for choosing the menu, decoration , and another surprisee. Till the day.. Ani(fo) alsoo help me to organize and makesure all my request done. WHAT A GOOD TEAM❤️. when we came to the pool side all the team singing the happy birthday song for my boyfrien awww so cutee!! what a perfect combination good staff & excellent service. Thank you for all fb product , all the cheff who cooked our dinnnerr food very well soo tasty & yum🤤. i love your tom yam gong soup!!! . Thx anjani who assist us during the dinner to. she is sweet! thx guys! thank you for making my surprise worth very well!❤️❤️ will absolutely recomend to another couple ❤️❤️❤️❤️❤️❤️ love paragon! will be back🙏💜",Paragon Hotel Seminyak
23,3 country holiday,20,July 2019,We stayed here for last part of our 3 centre holiday first views were looked really nice as went to our room real stench sewage rooms basic took 40 mins for kettle boil bathroom had glass window in which wasn't very nice if needed sit on toilet booked half board only thing on menu was chicken my husband does not eat chicken so first night no food 2nd night got him some ribs chicken ranged from drum stick to 2 wings that it with tiny pot rice so ended up eating out all time staff were really friendly had keep reminding them clean room never used pool as all smell was sewage,Paragon Hotel Seminyak
24,great service,40,June 2019,"The room was very affordable, I stayed for 4 days and 3 nights with my mom and cousin. The customer service was also great, the people are friendly, except the fact that it was so crowded with group of tourist, well it was summer season and tourist was just everywhere.",Paragon Hotel Seminyak
25,Great Service,40,June 2019,"I stay with my relatives with one kid.
They can resolve problems quite fast.
We arrived late at night, got a room that was not as requested. My relative’s family booked and payed for King Size Bed but got Twin Bed instead. They cant use the 2 small beds because there was three of them. The small beds were to small for 2 adults and 1 child.
After 30-45 minutes of discussing things, the front office gave them an upgrade with King size bed, without any additional payment. They admitted the fault and everyone is happy.
Thank you Paragon Seminyak
We will definitely stayed here again.",Paragon Hotel Seminyak
26,Pathetic,10,June 2019,Pathetic staff non cooperative pathetic food And service lacks basics like nail trimmer adaptors etc no good food staff was highly non cooperative non bothered for guests comfort .service hits low standards here with food menu also only localised ..why will locals get into hotels ..food for thought,Paragon Hotel Seminyak
27,great,50,May 2019,"Fab hotel staff very helpful and polite, room very spacious and spotless i did not have to ask but when they had seen my wife in a wheelchair they put us in the room by the lift which was helpful, another bonus the staff always helped us to get a cab, then helped us with the chair but out of the hotel it was not disabled friendly so that made it difficult for us..",Paragon Hotel Seminyak
28,Not quite like the pictures,20,May 2019,"Nice friendly staff, very helpful. Breakfast was interesting- would be nice to see more variety other than noodles. Perhaps more fruit, without flies. The pictures make this place look immaculate however in person it isn’t quite the same. A bit tired. Also there was a sewage smell the entire time we spent there. We did have a lovely time however spending time in the hotel facilities was not as enjoyable. If you want a basic hotel then this is the one.",Paragon Hotel Seminyak
29,Terrific stay,50,February 2019,Excellent friendly staff good clean rooms food was reasonably priced and delicious. My only moan is the fact that there where only 8 sun beds but apart from that we will be going back to stay. Well located,Paragon Hotel Seminyak
30,Nice Hotel,30,April 2019,"I stayed here for 3 nights. The room spacious, clean, tidy and have balcony. The staffs are friendly. Wifi ok. Breakfast ok. The pool is perfect, it has a shallow part for kids. So no need to worry if you have children staying at this hotel. The down point is there is an unpleasant smell in the area near the lobby around the fountain.",Paragon Hotel Seminyak
31,More than just a hotel,50,March 2019,"I can’t speak highly enough about this place. Beautiful room, great buffet breakfast, great facilities and amazing staff. The pool, the spa services and the restaurant were all great. Clean rooms with great amenities. Initially we were just meant to stay here one night before our accommodation at another place was ready. Our flight returning to Australia was cancelled and rescheduled for 2 days later. We were so impressed with that first night at the start of our trip that we would book back in the Paragon for the 2 nights while we waited for our rescheduled return flight. On the night before we were meant to fly I fell and fractured my arm meaning I was in hospital for 3 days. We extended our stay so my partner had somewhere to stay. It makes me emotional writing this because upon finding out from my partner what had happened to me the amazing staff went above and beyond in not just looking after me but they were also all praying from me. Upon my return to the Paragon while waiting until I was fit to fly the took such care and they made this awful, scary situation seem so much better. On the first night of our stay I met Videl who checked us in. He was amazing from the start and the Paragon are very lucky to have him. He was the reason we came back there when our flight was cancelled because he was so wonderful in looking after us that first night. I hold a very special place in my heart for Videl and upon my return from hospital he made sure I was looked after. He became a part of my family and he is the reason I will make sure next time we are in Bali we will be back to stay at the Paragon. The management need to make sure they hold onto him and he deserves a pay rise. Yes the hotel is lovely but what makes it truly special are the staff who really go above and beyond to make your stay special. Even when guests are rude and are ungrateful the staff still try so hard to make sure guests are happy. For me I felt like I gained a family. Videl is my brother now. My partner and I feel blessed for how we were taken care of in such a difficult time and we will be back there as soon as we can. If you read this and you go and visit the Paragon please treat the staff well and tell them Miss Samantha says ‘hi”.",Paragon Hotel Seminyak
32,Continues to please,40,April 2019,"This is my 4 th stay at the hotel and it still maintains its high standard.

For. A hotel that caters to tour groups from chin sit handles the push and rush of mornings very well, as the tourists leave during the day the hotel is very quiet and peaceful.

Facilities are good and rooms very clean and well appointed being cleaned daily. Staff are very pleasant and overall make for a great stay

The standard of the hotel at the price make this a stand out place to stay",Paragon Hotel Seminyak
33,Nyepi escape 2019,30,March 2019,"Well, the check in was hassled due the lack marketing coordination, but solved.
The staff are friendly.
Room is clean, AC works very well.
The hot water didn't work most of the time, trying to have hot baths was a useless attempt.
Becoz it was nyepi, the breakfast was absolute chaos. Had to stand up for hours at egg station.

It's not a new hotel, and nyepi is celebrated every year.
Wondering why the management haven't solved this situation yet 🙄

By the way, the room service menu is very very yummy food menu with reasonable price for its class, I could see myself coming to the restaurant on daily basis, even though the drinks a bit overpriced",Paragon Hotel Seminyak
34,Brilliant Hotel,50,March 2019,This was our first visit to Bali and we found the Hotel to be perfect. The staff were all very friendly the rooms were cleaned everyday along with clean towels and bedding.. The bed was very comfortable. The hotel was kept very clean. We had breakfast every morning which had lots of choice. I would definitely recommend the Hotel as we enjoyed a great stay there and would stay there again should we return to Bali in the near future. Beautiful place. Thank you to all the very pleasant staff. Room 2505,Paragon Hotel Seminyak
35,Can’t fault this place,50,March 2019,"This was my first visit to bali and stayed at the Paragon the entire week. Service was impeccable from the room attendance, maintenance and general hotel staff. Room was always clean staff always greeted us with a beautiful manners and my massage was bliss. Location was great lots of places to discover daily would highly recommend as it was great value for money.",Paragon Hotel Seminyak
36,Silence Day,10,March 2019,"We chose this hotel because it's near my work place. We bought it from Traveloka without the package. Traveloka cost around rp 1.000.000 for 3 days and 2 nights stay. And if we were to take the package it will cost rp 1.600.000 ish.
I was sceptical at first, people on Traveloka says that it's hard to get towel at this hotel. I didn't get to experience that. Our room was lovely, it was on the 5th floor facing the rice paddy field and away from the pool. Which was great, don't get the pool area, if you are sensitive to noises.
We loved the exterior and the interior. So far there was no problem with our stay. The first night I wanted to order food service of ""Banana Split"" and ""French Fries"", but when I called the staff said they didn't have the stock for it. I mean why don't they stock the ingredients before Silence Day? It gotten worst on the second night we stayed there. We were about to buy the buffet for dinner which cost rp 175.000 / person. When we went to the restaurant there was barely any food left, and not too many choices. We asked the staff if we could order room service, he said that we can after the buffet ended. We went back to our room, waited after 6.30 which was the time buffet ended, but we decided to call at 7pm to give them some times to prepare. When I called one of the staff said that we had to wait till 8pm cuz the kitchen had only couple of staffs. So we decided to call back around 8.15pm. Only to be told that the restaurant already closed. I was furious of how they treated their guests. I heard them talking on the back, I told them that I was told to call back at 8pm. Then they told me that they only have ""Mie Goreng"" left, and I asked them if I could order ""Carbonara"" and Choco Milkshake. They told me that I can, but I have to wait around 30mins. Around 20mins had passed, and they told me that they didn't have the Carbonara. I was so upset, and I just order 1 Mie Goreng for my bf, and Choco Milkshake for myself. The food came at 9.15pm. And you know what? I was so shook when they handed me the what so called ""Choco Milkshake"" it was so watery. It was just like a normal chocolate milk. I paid rp 50.000++ for chocolate milk? Which was so ridiculous!
Felt like it was a total scam!
So if you guys wanna stay here without ordering food, I would say it's good. But for food service and staff service.. Don't even think about this place at all. Find other places. We were glad that we didn't book for the package. That would be a waste of our money.",Paragon Hotel Seminyak
37,Robber..,10,February 2019,"I was in this hotel for 4 days and 3 nights. Everything was going good until the last day. When we were supposed to checkout, one guy from thr hotel staff came to us and said ""sir, you have to pay additional 200,000 IDR (around 14.5USD) because their are some pink stinks on the towels. But, the truth is we didn't use those towels. And the time when we were leaving the room, we checked everything, nothing was there. We didn't had pink cloths, neither colored hairs nor tattoos. Hotel staff was lying with us including hotel manager. Another point to note why they come on the last moment why not on other days.. they are cheaters.
I had to give them a money because i had a flight to catch. Neither they gave me receipt for the money.",Paragon Hotel Seminyak
38,Peaceful but near enough to everything,50,February 2019,"This is my fourth or fifth time staying at Paragon. The rooms are huge, beds are comfortable and the service of all the staff is always friendly and excellent whether at the front desk, housekeeping, restaurant, even the maintenance staff always have a friendly smile. All the staff will do their best to help you any way they can.

The pool is perfect for cooling off after a day at the beach or walking around Seminyak and surrounds.

The location is great - just a short moto ride to the beach and the other way to Seminyak cafes and shopping. It's best if you ride a motorbike as it's not right in the main downtown area of Seminyak. The hotel has motorbikes available for rent. If you don't ride, Grab or GoJek will get you where you need to go cheaply and easily. Taxis are readily available.",Paragon Hotel Seminyak
39,Beautiful Hotel,50,January 2019,"Stayed here for the last 8 nights, great hotel with the staff being so friendly and great with kids. The cleaning standard was very high and the buffet breakfasts each morning were delicious. We will be back😀",Paragon Hotel Seminyak
40,Great stay again,50,January 2019,Paragon Hotel is great value for money with good facilities and helpful and happy staff. I stay here every year and haven’t been disappointed yet. Special mention to Ani on her continuing great service and assistance.,Paragon Hotel Seminyak
41,Thanks Annie (front receptionist),50,January 2019,Thanks Annie for making our holiday best and thanks for your help to us . Annie help us what ever we need very helpful and all the hotel crew help us so much even when my mum needs a hospital she’s the one who call the ambulance thanks so much guys for all the help.. very kind Person and all polite 😍😊👍,Paragon Hotel Seminyak
42,Very bad service,10,December 2018,"During our 4 days stay in this hotel, we have to beg for towels everyday. They dont give us our towels.

Waited 1 hour or more for just a towel and took few phone calls and visit to the reception.

Service at this hotel is very poor",Paragon Hotel Seminyak
43,Decent Hotel in seminyak area,30,June 2018,"Paragon Hotel Seminyak is quiet new hotel, located in seminyak area. Since the hotel is quiet new, so the hotel is still clean. there is a spa centre and fitness centre, and a semi-outdoor restaurant.
The service is a bit rigid for Hotel business and less helpful. The price is affordable in seminyak area. There is a room to improve for the food quality.
Over all, this is a decent place to stay in seminyak area.",Paragon Hotel Seminyak
44,Almost ideal,40,November 2018,"Our evening arrival in Bali was a bit stressful. Only 2 of our 3 suitcases arrived from Singapore and white we were reporting this our arranged pick up gave up and left us to arrange our own transport to Paragon Hotel. So we were encouraged by the efficient friendly welcome given by the reception staff. Throughout our 7 day stay all the staff we encountered were delightful and eager to help.
We were not impressed with our room but too tired and frazzled to act on that that night although we did mention that we would like to speak about it the following day. After many years of traveling and hotels, this was the first time we wanted to criticise a room. The problems were:
2 hangers only in a very small wardrobe. No storage such as drawers although the room was spacious.
No hand towels
Very dilapidated bathroom blind
The room had a balcony but no furniture to sit and enjoy the view
Anyway the next day we were transferred into a much better room and felt much better.
The public areas of the hotel are beautiful- especially the pool area.
Breakfast was pretty good and provided Eastern and Western food. The overwhelming majority of guests are from East Asia. The young serving staff worked flat out to make everything run smoothly and there was an egg station where fried eggs or omelettes were made to order.
Batu Belig is a fair old walk from Seminyak Square and the nearest beach. However taxis are everywhere and very reasonable. There are plentiful places to get food, from mini markets to street sellers, Warungs and my favourite restaurant - Sardine.
A few improvements would make the Paragon even better.
Furniture on the balcony
Drawers to put foldable clothes
A shuttle to the beach or to town ( small fee would be acceptable)
Just to sum up - the staff are typical of Balinese people and Indonesians- gracious, welcoming, polite and love to talk.",Paragon Hotel Seminyak
45,Very clean hotel!,40,November 2018,"Me and friends stayed here in May 2018, we changed room due to first one being a bit small - this was no problem at all. Our suite was absolutely lovely and cleaned spotlessly daily! The staff were really really lovely. I didn’t rate the food here but that wasn’t a problem cause there was a lovely restaurant opposite the hotel we had breakfast in most mornings! Great location - would definitely stay again.",Paragon Hotel Seminyak
46,Good as always,40,November 2018,"Stayed here again and does not disappoint rooms are of god sized and well appointed
TV reception poor and wifi still needs to improve
Staff are all very pleasant and breakfast is of good quality large pool for use but not many lounges and small gym to use
However overall very good property and I will return",Paragon Hotel Seminyak
47,A very nice and comfortable hotel,40,September 2018,"I have been a regular for this hotel, it is a very comfortable place to stay. The room size is very well, cleanliness inside the room is excellent, however the bathroom have a sign of mold. Staffs are very nice, but I have to mention that when you entered the hotel at late night, you will see several staffs at front playing with personal device(not sure if hotel employee policy allow it).But most of that time you will not be greeted.
Other than that, I highly recommending this hotel if you are looking for a comfort for your stay.",Paragon Hotel Seminyak
48,Not for us,30,August 2018,"The rooms are comfortable and very clean however the things that let us down were the lack of a shuttle to Seminyak square, the overpriced meal we had one night only because of the price. A Bintanga alone was 5,000rp +tax +tax. The ribs were very nice but only about 4 mouthfuls of meat. Overall a bintang, a smirnoff two bowls of soup and ribs and onion rings cost us 453,750rp. Quite a walk for us to the beach but the warungs there were worth the trip.",Paragon Hotel Seminyak
49,one of the best weeks we have enjoyed in seminyak.,40,August 2018,friendly staff..modern.clean rooms.breakfast was delish.love the pool.lots of nice restaurants close by..and 5 min walk to the beach.plus 2 markets close by in seminyak square.we would definitely stay at this hotel again.,Paragon Hotel Seminyak
50,GREAT HOTEL!,50,August 2018,"As soon as we arrived at Paragon Hotel Seminyak, we were warmly greeted by all hotel staff. We were also updated to a nicer room overlooking the swimming pool at no extra charge. The rooms themselves are spacious and clean, with the cleaners coming in everyday cleaning the room and changing the towels. The swimming pool is clean, of a nice size and surrounded by lovely foliage so sunbathing and swimming is so relaxing. The food and drinks at the hotel are very reasonably priced. The hotel is also in a good location not to far from the beach as well as a wide range of restaurants and bars. Most of all, the staff make you feel so welcome and at home, always asking if you need anything and always around if any questions need answering. Overall a lovely stay in Bali!! Thank you very much to the staff of Paragon Hotel! :)",Paragon Hotel Seminyak
51,Oh!,20,August 2018,"We enjoy our stay here. Buuuutt when We asked for 2 omelettes, until we finish having our breakfast no omelette come! Till we see foreign ask, HE gave it directly. How come. You guys have to see the detail. Maybe just maybe your staff don’t understand what “get a line” is. Thanks :)",Paragon Hotel Seminyak
52,Average stay,20,August 2018,"It is an OK place to stay for the value - and that alone. Breakfast lines are horrendous with minimal variety of food (and nil western food which is rare for my third trip to Bali) and not enough seats. We stayed for three days and each day there was an absolutely horrific smell when you walked to the pool, in the same spot. We are fairly regular to Bali and understand their 'smells' but this was something else. It physically made us feel unwell.

We paid AUD $47 per night which really is cheap, but not enough for us to stay here again.",Paragon Hotel Seminyak
53,Extremely average,20,June 2018,"We booked this place for one night based on mainly positive reviews on Trip Advisor. Upon arrival, check-in was fairly easy and the staff friendly; however we quickly noticed that every single member of staff was wearing a 'trainee' badge.

After being checked in, we nearly tripped over several times on the horribly uneven (borderline dangerous!) stone pavement of the main pathway as we followed a staff member to our room.

The room itself was basic but usable - water leaked badly from under the shower door and onto the bathroom floor, but aside from that the room was fine.

EVERYWHERE in the hotel was LOUD! Whether you were in your room or trying to relax by the pool, there was no escape from large, loud groups. There was a ""bar"" located next to the swimming pool, which only seemed to stock 3 bottles of Smirnoff Ice and a couple of cans of Coke.

The breakfast was really just something to eat, but nothing more.

All-in-all, if you're looking for a place to sleep in North Seminyak for a night and the location is convenient for you (although the Paragon isn't really near much) then this place is okay. However, if you're after a relaxing getaway, this is not the place for you. I found the Paragon basic, LOUD and not somewhere I wanted to spend much time. If you do stay here, I wouldn't bother with the breakfast - there are so many better places to eat in Seminyak.",Paragon Hotel Seminyak
54,average,40,April 2018,"the hotel room is big, but i have an issue eith the air cond, but the staff quickly fix it, the pool is awesome big and comfort, the breakfast not much choices, the taste is so average, near restaurant and bar, not far from beach",Paragon Hotel Seminyak
55,FILTHY AT ITS FINEST!!!!!,10,April 2018,"I will try to make this short and to the point. I read reviews and base my decision on what the complaints of the reviews are because I understand that some people are more particular. I personally like safe and clean and the rest is just a bonus. Check-in was for 3pm, I showed up around 7:20pm and surprisingly no rooms were clean so I had to wait. They “upgraded” me to a suite and brought me a welcome drink. When I got in the room it was beyond disgusting still. Hair in shower, dust in corners, tub nasty and spots on the curtains. Seeing how dirty this place was I dumped the drink. Service was very basic. I would not recommend this hotel even for 1 night which is all I stayed. Thankfully! I didn’t take photos, but I posted a video on YouTube showing how dirty the room was.",Paragon Hotel Seminyak
56,"Good place, good price",50,March 2018,Big clean room. Large Windows with some kind of a view. Very big swimming pool. Fantastic staff always wearing a smile. Near batu belig beach. New hotel so things are still fresh. Comfy beds. Breakfast is ok but not the best for westerners and they pack it up to early .,Paragon Hotel Seminyak
